"varName","med"
"evar",0
"shannon",0.287342435534772
"eft_count",0.00630103638637256
"EFAmin_std",0
"EFAmax_std",8.63170321253941
"EFAavg_std",34.9754532955676
"EFAsemax_std",0
"EFAstd_std",0
"EFAamp_std",46.7522840037458
"EFAmin_avg",1.7946269865614
"EFAmax_avg",0.979730830628217
"EFAavg_avg",0.793156132366137
"EFAsemax_avg",0
"EFAstd_avg",0.766191343384085
"EFAamp_avg",0.167598265089051
